Accession	Gene	Description	Control_1	Control_2	Control_3	Hypoxia_1	Hypoxia_2	Hypoxia_3	Log2FC	Pvalue
P18754	RCC1	Regulator of chromosome condensation OS=Homo sapiens GN=RCC1 PE=1 SV=1 - [RCC1_HUMAN]	0.986290712955092	1.02960719881028	0.969786026900272	0.953243276731663	0.936851927278729	0.876272949299503	-0.110551913290074	0.078002123417235
Q9BT09	CNPY3	Protein canopy homolog 3 OS=Homo sapiens GN=CNPY3 PE=1 SV=1 - [CNPY3_HUMAN]	1.038052863224	0.982706131301017	0.986563624230035	1.01099145792873	1.07659315426174	0.983887266486719	0.0298710046365233	0.557622300637429
P50583	AP4A	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] OS=Homo sapiens GN=NUDT2 PE=1 SV=3 - [AP4A_HUMAN]	0.976192198762165	0.978841065612314	1.06683522975175	1.14380277848401	1.16203162515338	1.09540873562166	0.171411968340034	0.0344487364949914
P60602	ROMO1	Reactive oxygen species modulator 1 OS=Homo sapiens GN=ROMO1 PE=1 SV=1 - [ROMO1_HUMAN]	1.01371321276428	1.0216549629426	0.950799601126274	0.618175255734511	0.662048719422263	0.649960833165353	-0.629416338877024	0.00015130589364661
Q92979	NEP1	Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens GN=EMG1 PE=1 SV=4 - [NEP1_HUMAN]	0.996866731153622	1.0037197433115	0.984832034960589	1.01756507783905	1.02440183762497	1.03243303013348	0.0423907886064598	0.0156677860189774
Q9P265	DIP2B	Disco-interacting protein 2 homolog B OS=Homo sapiens GN=DIP2B PE=1 SV=3 - [DIP2B_HUMAN]	0.957061804383441	1.00578930683259	1.04558259975466	0.949463082549565	1.11995522686439	1.06107135988016	0.0549424658435633	0.537617421814183
Q13045	FLII	Protein flightless-1 homolog OS=Homo sapiens GN=FLII PE=1 SV=2 - [FLII_HUMAN]	1.03662415757051	1.03954019394924	0.894310763454998	1.14033878861652	1.16518354513717	0.902226461172434	0.104964878744298	0.498213645918058
Q9NVE7	PANK4	Pantothenate kinase 4 OS=Homo sapiens GN=PANK4 PE=1 SV=1 - [PANK4_HUMAN]	0.91486784988872	1.05729788366065	1.01186647445135	1.20082212109928	1.2854386874315	1.3702005028554	0.370544727426302	0.0113281846876643
Q7RTV0	PHF5A	PHD finger-like domain-containing protein 5A OS=Homo sapiens GN=PHF5A PE=1 SV=1 - [PHF5A_HUMAN]	1.0134777957943	0.992923690753383	0.996797093929266	0.915806904876759	0.893768111960599	0.864016401585613	-0.168074190093506	0.012169521868969
Q96EC8	YIPF6	Protein YIPF6 OS=Homo sapiens GN=YIPF6 PE=1 SV=2 - [YIPF6_HUMAN]	0.964491674717229	1.00077510119684	1.04469785633786	0.97611768595333	0.943327623561148	0.974299197356113	-0.0562165462616685	0.2292302935003
Q9NXG2	THUM1	THUMP domain-containing protein 1 OS=Homo sapiens GN=THUMPD1 PE=1 SV=2 - [THUM1_HUMAN]	0.965714040105546	1.01858909523094	1.01284071596562	0.789572114422744	0.827007689200716	0.803181420984073	-0.308578015773242	0.00074175046838782
P08708	RS17	40S ribosomal protein S17 OS=Homo sapiens GN=RPS17 PE=1 SV=2 - [RS17_HUMAN]	1.13713106032664	0.943810195720794	0.927517217580797	1.01573365981739	1.07491053575053	1.00702269163682	0.0478072556395195	0.668644485524338
Q9UGV2	NDRG3	Protein NDRG3 OS=Homo sapiens GN=NDRG3 PE=1 SV=2 - [NDRG3_HUMAN]	1.14165089584173	0.929327956409921	0.949818333434643	0.955416199009292	1.07972663453766	1.022740069227	0.0220673628361444	0.849616264519614
Q06265	EXOS9	Exosome complex component RRP45 OS=Homo sapiens GN=EXOSC9 PE=1 SV=3 - [EXOS9_HUMAN]	1.01019277017876	1.00629148233995	1.03360025195772	1.03282850133592	1.03983510392319	1.09665534596746	0.0549028228733788	0.171952615665332
Q15814	TBCC	Tubulin-specific chaperone C OS=Homo sapiens GN=TBCC PE=1 SV=2 - [TBCC_HUMAN]	1.04203127180786	0.995982280741441	0.959404648249605	0.877867614859388	0.87112138220316	0.854500249981761	-0.202542702937131	0.0192111532813109
P04632	CPNS1	Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1 - [CPNS1_HUMAN]	1.05209431871323	0.973982401516898	0.987137350885888	1.08866587266249	1.02375210708791	1.00485719097799	0.0489545812825168	0.374027935593339
O15067	PUR4	Phosphoribosylformylglycinamidine synthase OS=Homo sapiens GN=PFAS PE=1 SV=4 - [PUR4_HUMAN]	0.982862338177964	0.991026050570655	0.999072795317574	0.95628166473217	1.04836336364351	1.13648498871567	0.07583570994625	0.402480514031493
O14732	IMPA2	Inositol monophosphatase 2 OS=Homo sapiens GN=IMPA2 PE=1 SV=1 - [IMPA2_HUMAN]	0.953680350217576	1.01270186531419	1.03781558009808	0.923957143472169	0.837568004001071	0.929102531847813	-0.159750504512394	0.0627091009225423
Q969S3	ZN622	Zinc finger protein 622 OS=Homo sapiens GN=ZNF622 PE=1 SV=1 - [ZN622_HUMAN]	1.01632857550031	0.992341261681954	0.991762876118324	0.782151563213603	0.674083643318479	0.822810345035919	-0.401730269535869	0.0410372029439999
Q99549	MPP8	M-phase phosphoprotein 8 OS=Homo sapiens GN=MPHOSPH8 PE=1 SV=2 - [MPP8_HUMAN]	1.05882056963016	0.980404773716355	0.965309407438759	0.669196810579959	0.997186817291918	0.807375793734557	-0.298406818785498	0.209646205790163
Q15059	BRD3	Bromodomain-containing protein 3 OS=Homo sapiens GN=BRD3 PE=1 SV=1 - [BRD3_HUMAN]	1.02290462683796	0.986857175526826	0.996200287393474	1.06080710868631	0.963957198513354	1.04152331688487	0.0276019673264754	0.590909243837432
O60669	MOT2	Monocarboxylate transporter 2 OS=Homo sapiens GN=SLC16A7 PE=1 SV=2 - [MOT2_HUMAN]	0.993535388934438	1.05008646333976	0.928865726015437	0.968054937546628	0.958180797319981	1	-0.0210542383026624	0.729226983660707
O60716	CTND1	Catenin delta-1 OS=Homo sapiens GN=CTNND1 PE=1 SV=1 - [CTND1_HUMAN]	0.977038779478477	1.00330202162052	1.03822537886707	0.916523907745136	0.841617646043773	0.844815530866803	-0.214391270466323	0.0156621572412903
P11532	DMD	Dystrophin OS=Homo sapiens GN=DMD PE=1 SV=3 - [DMD_HUMAN]	0.936691308015642	1.02645023076765	1.03471189090507	2.22130549872746	2.17142727580466	2.09687770720045	1.11525193567632	0.00021027261148452
Q99933	BAG1	BAG family molecular chaperone regulator 1 OS=Homo sapiens GN=BAG1 PE=1 SV=4 - [BAG1_HUMAN]	0.981802757860939	0.983237095943257	1.04802192922892	0.7532088781835	0.766099544993942	0.733359535035778	-0.419155677496179	0.00093831026911467
O15160	RPAC1	DNA-directed RNA polymerases I and III subunit RPAC1 OS=Homo sapiens GN=POLR1C PE=1 SV=1 - [RPAC1_HUMAN]	1.04773344322988	0.979810851848866	0.977085336928806	0.839193174976301	0.862509963803196	0.882420103168688	-0.21705931080268	0.00821270411711471
Q13501	SQSTM	Sequestosome-1 OS=Homo sapiens GN=SQSTM1 PE=1 SV=1 - [SQSTM_HUMAN]	1.05760756831385	0.996482581547499	0.951637383050209	0.981764804838877	0.996251358715957	1.01147853433936	-0.00656933352668858	0.897492403514179
Q96E11	RRFM	Ribosome-recycling factor, mitochondrial OS=Homo sapiens GN=MRRF PE=1 SV=1 - [RRFM_HUMAN]	1.14041247196424	0.935351058691632	0.94135331122976	0.890164689806412	0.960840743878761	0.908921299987078	-0.12306769174825	0.319918341121277
Q08170	SRSF4	Serine/arginine-rich splicing factor 4 OS=Homo sapiens GN=SRSF4 PE=1 SV=2 - [SRSF4_HUMAN]	0.954114510965805	1.00477707096582	1.04975842054529	0.920117936154026	0.893969578559119	0.903347885342193	-0.145875069742902	0.0566695670396913
P55145	MANF	Mesencephalic astrocyte-derived neurotrophic factor OS=Homo sapiens GN=MANF PE=1 SV=3 - [MANF_HUMAN]	1.07344944715721	0.98025212281224	0.945894634386625	1.35993033833909	1.2566898874075	1.26305416660419	0.37228251160919	0.00696159943761532
P48163	MAOX	NADP-dependent malic enzyme OS=Homo sapiens GN=ME1 PE=1 SV=1 - [MAOX_HUMAN]	1.01004486935817	1.01670849572659	0.963567589869216	1.13086512602431	0.986006128231739	0.930689114866888	0.0228944590468767	0.813503609758055
Q9HCS7	SYF1	Pre-mRNA-splicing factor SYF1 OS=Homo sapiens GN=XAB2 PE=1 SV=2 - [SYF1_HUMAN]	0.967940881941099	0.989535768758027	1.05987200455612	1.00153777448585	1.1569082315236	1.06811286797979	0.0952835734618437	0.266243329420457
P29144	TPP2	Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4 - [TPP2_HUMAN]	0.98474959475348	1.00888380809572	1.0002740410406	0.955956950768916	0.947513955096468	0.976490111159844	-0.0560233883010303	0.029395412703328
Q96KR1	ZFR	Zinc finger RNA-binding protein OS=Homo sapiens GN=ZFR PE=1 SV=2 - [ZFR_HUMAN]	1.06087082588476	0.953253902327436	1.05505066771328	0.842551970903106	0.796367213472061	0.903336147064973	-0.271938520992591	0.0201721834973647
Q8TDN6	BRX1	Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens GN=BRIX1 PE=1 SV=2 - [BRX1_HUMAN]	0.949603197971678	1.03337906082396	0.966956618649576	0.912471203514952	0.907436158007582	0.906386233507353	-0.112790828286526	0.0922669765831688
O14672	ADA10	Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens GN=ADAM10 PE=1 SV=1 - [ADA10_HUMAN]	1.03503551385588	0.98255742584596	0.986505535203985	1.03553827193156	1.13454570048183	1.07533584780884	0.110863318094449	0.0819687136358548
Q9Y512	SAM50	Sorting and assembly machinery component 50 homolog OS=Homo sapiens GN=SAMM50 PE=1 SV=3 - [SAM50_HUMAN]	0.88317236978395	1.0283880734223	1.0901252188669	1.02393857009256	0.944581263790919	1.05660066121259	0.0152202062375665	0.891290503768735
Q9HAB8	PPCS	Phosphopantothenate--cysteine ligase OS=Homo sapiens GN=PPCS PE=1 SV=2 - [PPCS_HUMAN]	0.982995009162882	0.983243842937097	1.0723966876286	0.938475066904357	1.02003705697314	1.04522369628488	-0.016964064445245	0.801024466315996
Q96QD8	S38A2	Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens GN=SLC38A2 PE=1 SV=2 - [S38A2_HUMAN]	0.960200049210461	0.999049043468292	1.05253676908641	0.503890724101292	0.521056351789318	0.477512247780036	-1.00320039878899	4.68083664463408e-05
Q9BZK7	TBL1R	F-box-like/WD repeat-containing protein TBL1XR1 OS=Homo sapiens GN=TBL1XR1 PE=1 SV=1 - [TBL1R_HUMAN]	0.990717811380563	1.00088248178656	1.01320964889806	1.0213014430997	0.977184148708836	0.939451070303677	-0.0332501208936727	0.442965485576615
Q7L0Y3	MRRP1	Mitochondrial ribonuclease P protein 1 OS=Homo sapiens GN=TRMT10C PE=1 SV=2 - [MRRP1_HUMAN]	1.05441842769417	0.979515008468197	0.970516928723776	0.841533642062908	0.87619855490028	0.857200888204605	-0.22176147755286	0.0157108976647298
Q15392	DHC24	Delta(24)-sterol reductase OS=Homo sapiens GN=DHCR24 PE=1 SV=2 - [DHC24_HUMAN]	0.92039689718906	1.0497948858115	1.01737608906016	0.931457495541599	0.912452396052056	0.86279435695521	-0.140938968508671	0.117013881838585
P19388	RPAB1	DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens GN=POLR2E PE=1 SV=4 - [RPAB1_HUMAN]	1.0265032056535	0.988097137522055	0.991379341481617	1.08936306823152	1.08966087063026	0.996598997412722	0.0781590257033478	0.201922481965958
P52594	AGFG1	Arf-GAP domain and FG repeat-containing protein 1 OS=Homo sapiens GN=AGFG1 PE=1 SV=2 - [AGFG1_HUMAN]	0.940129564988438	0.991292429812467	1.00564404203452	0.879958331957775	0.985527091648045	1.04693394786384	-0.015262961274144	0.861060192434126
O95834	EMAL2	Echinoderm microtubule-associated protein-like 2 OS=Homo sapiens GN=EML2 PE=1 SV=1 - [EMAL2_HUMAN]	0.998763998086303	0.959065495984864	1.06729305774814	1.43337571307753	1.47226955925415	1.48856697049653	0.539836482570366	0.00323834525993841
P25815	S100P	Protein S100-P OS=Homo sapiens GN=S100P PE=1 SV=2 - [S100P_HUMAN]	1.07880042539097	0.981568306392257	0.93927655948126	0.751485937050589	0.67448732987831	0.670413658791413	-0.516468590586077	0.00300412661561473
Q8WXI7	MUC16	Mucin-16 OS=Homo sapiens GN=MUC16 PE=1 SV=3 - [MUC16_HUMAN]	0.882959123701595	1.00323212724778	1.13757366377008	0.968568226125469	1.01929862726191	0.995357906571157	-0.012081444084029	0.920200798024096
O75976	CBPD	Carboxypeptidase D OS=Homo sapiens GN=CPD PE=1 SV=2 - [CBPD_HUMAN]	1.01153224750224	1.03181347698989	0.934667331888599	1.34913381486911	1.14790755067278	1.13311773562951	0.282362764244094	0.052933245190037
Q9ULX6	AKP8L	A-kinase anchor protein 8-like OS=Homo sapiens GN=AKAP8L PE=1 SV=3 - [AKP8L_HUMAN]	1.0257870275691	1.01500591081701	0.94795567677158	0.881204124973471	0.782477880727652	0.744777756080329	-0.314186317229307	0.0311049949916402
P49721	PSB2	Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1 - [PSB2_HUMAN]	0.987761822173394	1.00198920747754	1.03805336832251	0.971460045768113	0.930983641376832	0.856548903148697	-0.135773629391782	0.111532983391899
Q96HY6	DDRGK	DDRGK domain-containing protein 1 OS=Homo sapiens GN=DDRGK1 PE=1 SV=2 - [DDRGK_HUMAN]	0.935671455527831	1.07391530408152	0.957590044289983	0.982608012932176	1.02925017898414	1.05633767935278	0.0503061601240733	0.517774369163575
Q06136	KDSR	3-ketodihydrosphingosine reductase OS=Homo sapiens GN=KDSR PE=1 SV=1 - [KDSR_HUMAN]	0.975680704327082	1.06288269225108	0.924283296197743	1.29164130713091	1.27383119084894	1.31942201654778	0.393138424929266	0.0168300066819618
P27361	MK03	Mitogen-activated protein kinase 3 OS=Homo sapiens GN=MAPK3 PE=1 SV=4 - [MK03_HUMAN]	0.95976162938512	1.02414818035629	1.01250893044635	1.09965472904143	1.03240540647186	1.03181334151675	0.0783783601014645	0.135560568300642
Q7LBR1	CHM1B	Charged multivesicular body protein 1b OS=Homo sapiens GN=CHMP1B PE=1 SV=1 - [CHM1B_HUMAN]	1.01270653082625	0.978062157961319	1.01774943456173	0.963118045897496	0.98113131573708	0.944802493550441	-0.0584030920560429	0.0724008123823367
Q86YV9	HPS6	Hermansky-Pudlak syndrome 6 protein OS=Homo sapiens GN=HPS6 PE=1 SV=1 - [HPS6_HUMAN]	0.708570326350334	0.964756933564034	1.40014374813811	0.798435239159534	0.485196913614696	0.508115613732774	-0.760559012246793	0.108695116353164
Q9BTT0	AN32E	Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Homo sapiens GN=ANP32E PE=1 SV=1 - [AN32E_HUMAN]	1.03457950203771	0.957935246011336	1.02963221564784	0.918051276056114	1.15425729051495	1.13450054546564	0.0788317111475985	0.542783819226981
E9PRG8	CK098	Uncharacterized protein C11orf98 OS=Homo sapiens GN=C11orf98 PE=4 SV=1 - [CK098_HUMAN]	1.01789188001798	0.99216129037909	0.993883196131815	0.875785757477723	0.844741133699291	0.895999197834173	-0.199526224479316	0.0061582186681475
P35626	ARBK2	Beta-adrenergic receptor kinase 2 OS=Homo sapiens GN=GRK3 PE=1 SV=2 - [ARBK2_HUMAN]	0.968571058433565	0.987015410935145	1.06245283300451	1.18854709242053	1.20545347629128	1.24234077236378	0.269787628370532	0.0109889799597059
Q00577	PURA	Transcriptional activator protein Pur-alpha OS=Homo sapiens GN=PURA PE=1 SV=2 - [PURA_HUMAN]	1.02326681240042	0.982070656637028	1.00545615082728	0.782599537460026	0.756382103504823	0.912186071047232	-0.301332641411365	0.0628802037372724
Q7Z460	CLAP1	CLIP-associating protein 1 OS=Homo sapiens GN=CLASP1 PE=1 SV=1 - [CLAP1_HUMAN]	0.911202942548559	1.03434483584849	1.05233369597498	0.841839536830556	0.940025223550276	0.952863671117618	-0.131807846036019	0.203967115814422
Q9Y3A5	SBDS	Ribosome maturation protein SBDS OS=Homo sapiens GN=SBDS PE=1 SV=4 - [SBDS_HUMAN]	1.01335411727343	0.968658925602619	1.03959411179092	0.956425885701666	0.957629437902034	0.8992346016048	-0.103061836348512	0.0713068591082124
Q9NTX5	ECHD1	Ethylmalonyl-CoA decarboxylase OS=Homo sapiens GN=ECHDC1 PE=1 SV=2 - [ECHD1_HUMAN]	0.998376266644291	0.985390133928435	1.02872924188875	0.832565683673387	0.918672524633183	0.908117315281811	-0.181025539695131	0.0410678598957119
Q92599	SEPT8	Septin-8 OS=Homo sapiens GN=SEPT8 PE=1 SV=4 - [SEPT8_HUMAN]	0.971743157781815	1.04149236449244	0.96937216021797	1.09679173449875	1.05488465950403	1.02278258124577	0.0901508656476825	0.115767560108148
Q9BQ04	RBM4B	RNA-binding protein 4B OS=Homo sapiens GN=RBM4B PE=1 SV=1 - [RBM4B_HUMAN]	1.00951484367759	1.01317913803562	0.993014326029078	1.0194540259983	1.02033355249862	0.978922778822686	0.0012222324326396	0.958773873214545
P46108	CRK	Adapter molecule crk OS=Homo sapiens GN=CRK PE=1 SV=2 - [CRK_HUMAN]	0.976006756825787	0.965047029834521	1.0153815322111	0.894683508076821	0.880204263660358	0.862972449702392	-0.164303373951357	0.00545489121817724
P55210	CASP7	Caspase-7 OS=Homo sapiens GN=CASP7 PE=1 SV=1 - [CASP7_HUMAN]	1.00359534353919	0.950123570744959	1.08201840720404	1.0006569931651	0.925080563668	0.953005930196575	-0.075311414799902	0.314639210884008
Q9GZZ1	NAA50	N-alpha-acetyltransferase 50 OS=Homo sapiens GN=NAA50 PE=1 SV=1 - [NAA50_HUMAN]	0.968504299815448	1.01668023712344	1.0142374060867	0.866061410624131	0.911406330520051	0.835130091794983	-0.199770454245367	0.0147693520627529
O00161	SNP23	Synaptosomal-associated protein 23 OS=Homo sapiens GN=SNAP23 PE=1 SV=1 - [SNP23_HUMAN]	1.00611193367935	1.01249182401134	0.975687664095988	1.02901476940381	1.01547490004767	1.00072444489651	0.024423557956129	0.299675319091145
P09234	RU1C	U1 small nuclear ribonucleoprotein C OS=Homo sapiens GN=SNRPC PE=1 SV=1 - [RU1C_HUMAN]	1.07665831592454	0.968043777270521	0.964009477052747	0.810439247424669	0.935053532625613	0.950698794417234	-0.159955618114626	0.157021056389274
P53384	NUBP1	Cytosolic Fe-S cluster assembly factor NUBP1 OS=Homo sapiens GN=NUBP1 PE=1 SV=2 - [NUBP1_HUMAN]	1.07024249543214	0.963582993932923	0.977001240557697	1.22722631543277	1.11083067625108	1.05663330149267	0.171888058881401	0.101425662248055
Q9HC38	GLOD4	Glyoxalase domain-containing protein 4 OS=Homo sapiens GN=GLOD4 PE=1 SV=1 - [GLOD4_HUMAN]	1.06805731233321	0.966830512329283	0.973649237026138	1.15712199212798	1.24700982181336	1.2063208977172	0.263943176516554	0.0125067560885203
O75179	ANR17	Ankyrin repeat domain-containing protein 17 OS=Homo sapiens GN=ANKRD17 PE=1 SV=3 - [ANR17_HUMAN]	0.955338881018117	0.975300759546499	1.08992820943236	0.738364237934436	0.764042626739423	0.79997844396982	-0.390024677876602	0.00901552774310125
Q9UIA9	XPO7	Exportin-7 OS=Homo sapiens GN=XPO7 PE=1 SV=3 - [XPO7_HUMAN]	0.936448571978499	1.02947765830867	1.0318274352232	0.903339603229937	0.703923758741772	0.724615557587125	-0.37008892281275	0.0668717380191573
P54709	AT1B3	Sodium/potassium-transporting ATPase subunit beta-3 OS=Homo sapiens GN=ATP1B3 PE=1 SV=1 - [AT1B3_HUMAN]	1.0156596992068	0.974042568119926	1.0267092370294	0.925355046114809	0.941516292294748	0.971678061456178	-0.0876047716114444	0.0483528430130287
P14854	CX6B1	Cytochrome c oxidase subunit 6B1 OS=Homo sapiens GN=COX6B1 PE=1 SV=2 - [CX6B1_HUMAN]	0.98527583734436	0.947977940264249	1.10767170429033	1.19010560577787	1.09250265857392	1.16797750071257	0.184561181281633	0.0933041999935325
Q14690	RRP5	Protein RRP5 homolog OS=Homo sapiens GN=PDCD11 PE=1 SV=3 - [RRP5_HUMAN]	0.995987205397726	1.02070571120396	0.974315933219796	0.954360480779923	0.910342617937973	0.898599010019143	-0.11446351146163	0.028709613075818
Q9Y608	LRRF2	Leucine-rich repeat flightless-interacting protein 2 OS=Homo sapiens GN=LRRFIP2 PE=1 SV=1 - [LRRF2_HUMAN]	1.01602453622948	0.970761177987879	1.02405092712461	0.907283706312889	1.01206117346232	0.922141733649321	-0.0848094864934484	0.221595933481029
P14927	QCR7	Cytochrome b-c1 complex subunit 7 OS=Homo sapiens GN=UQCRB PE=1 SV=2 - [QCR7_HUMAN]	1.03330610474102	0.960979401118101	1.01219593018465	1.26109297451112	1.577821113202	1.32148117272599	0.462476824026073	0.0328720559703582
Q8N543	OGFD1	Prolyl 3-hydroxylase OGFOD1 OS=Homo sapiens GN=OGFOD1 PE=1 SV=1 - [OGFD1_HUMAN]	0.971140206022398	0.993504947599892	1.04932045120769	0.832542353026934	0.874103128261663	0.887026739407985	-0.216428469520418	0.00805394365446605
Q9Y679	AUP1	Ancient ubiquitous protein 1 OS=Homo sapiens GN=AUP1 PE=1 SV=1 - [AUP1_HUMAN]	0.953995992976666	1.01387312377726	1.03375541450332	0.905992720217846	0.91992146597916	0.881433457934721	-0.148249861792969	0.0326156029040557
P28288	ABCD3	ATP-binding cassette sub-family D member 3 OS=Homo sapiens GN=ABCD3 PE=1 SV=1 - [ABCD3_HUMAN]	0.910798744180221	1.05033134739047	1.06718123472637	0.958423470728163	0.9769623070894	0.978794946198105	-0.0518884763038034	0.550284092143896
Q9NX55	HYPK	Huntingtin-interacting protein K OS=Homo sapiens GN=HYPK PE=1 SV=2 - [HYPK_HUMAN]	0.991405056900631	0.979661773959622	1.04788564678849	0.945399140449383	0.910099673532883	0.838986238773494	-0.16519083021894	0.0620748762682154
Q9BYD3	RM04	39S ribosomal protein L4, mitochondrial OS=Homo sapiens GN=MRPL4 PE=1 SV=1 - [RM04_HUMAN]	1.00713671031538	0.98899335377991	1.02775081193842	1.06379622348169	1.0128515585513	1.02918379300585	0.038454147455032	0.221908227937704
Q15007	FL2D	Pre-mRNA-splicing regulator WTAP OS=Homo sapiens GN=WTAP PE=1 SV=2 - [FL2D_HUMAN]	1.00536421236183	0.981804085689245	1.02728069995143	0.878846670660246	0.926111243035315	0.998014646330756	-0.106660691412033	0.173706163488258
Q9NZ45	CISD1	CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens GN=CISD1 PE=1 SV=1 - [CISD1_HUMAN]	1.01267277250263	1.02191171294477	0.994464390592462	1.10251343909542	1.20555130685784	1.11474771378063	0.175258762441445	0.0410136926523824
Q9BXV9	CN142	Uncharacterized protein C14orf142 OS=Homo sapiens GN=C14orf142 PE=1 SV=2 - [CN142_HUMAN]	1.06481825889051	0.971766862127131	0.972355275402068	0.804763010329381	0.766218662616706	0.817431325392608	-0.332403796954901	0.00524256802720512
Q92597	NDRG1	Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1 - [NDRG1_HUMAN]	1.0101517115553	1.00334989222616	0.98600560205934	2.16693272565291	2.11436336577981	1.92834428131564	1.0480586065456	0.00169066405264998
P60983	GMFB	Glia maturation factor beta OS=Homo sapiens GN=GMFB PE=1 SV=2 - [GMFB_HUMAN]	1.08342601950841	0.962863589178879	0.964551926469488	0.90314155524906	0.877457377172219	0.885875596769806	-0.173111259227198	0.0853637050039823
O75489	NDUS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Homo sapiens GN=NDUFS3 PE=1 SV=1 - [NDUS3_HUMAN]	1.0127964035925	1.00363719329183	0.982429470300086	1.0364669414395	1.01029802233022	1.03953959726664	0.0414639906952622	0.0878401716166622
Q9H5V9	CX056	UPF0428 protein CXorf56 OS=Homo sapiens GN=CXorf56 PE=1 SV=1 - [CX056_HUMAN]	0.903916667845515	1.01054788296869	1.09636904734479	0.879731374773231	0.702503722401393	0.798612474194576	-0.340284203653661	0.0528547009108722
Q9Y5X3	SNX5	Sorting nexin-5 OS=Homo sapiens GN=SNX5 PE=1 SV=1 - [SNX5_HUMAN]	1.02632023991277	1.01408879068423	0.938027416000397	0.845833661927021	0.779421081758655	0.801505269562827	-0.295220760071201	0.00563809950377845
Q9H0U6	RM18	39S ribosomal protein L18, mitochondrial OS=Homo sapiens GN=MRPL18 PE=1 SV=1 - [RM18_HUMAN]	1.05824338918709	0.936259292773303	1.0390017429237	0.848055534146015	0.89106203669698	1.0877511895001	-0.108224188422343	0.444071862178889
Q96ER3	SAAL1	Protein SAAL1 OS=Homo sapiens GN=SAAL1 PE=1 SV=2 - [SAAL1_HUMAN]	0.79464088313474	1.10911238628782	1.07126282970313	0.909738903807605	0.509586614966694	0.610319232403611	-0.579511088953423	0.130722337360021
Q8WX92	NELFB	Negative elongation factor B OS=Homo sapiens GN=NELFB PE=1 SV=1 - [NELFB_HUMAN]	0.986962189380829	1.01192569201648	0.999897327121352	1.01329286417722	0.927567879974761	0.97212963247831	-0.0427417847853063	0.366488228727925
P07108	ACBP	Acyl-CoA-binding protein OS=Homo sapiens GN=DBI PE=1 SV=2 - [ACBP_HUMAN]	1.09493482283341	0.992538162495994	0.901178055879489	0.796405571129516	0.718303566754278	0.710315806953923	-0.423050087991578	0.016670024400489
Q13572	ITPK1	Inositol-tetrakisphosphate 1-kinase OS=Homo sapiens GN=ITPK1 PE=1 SV=2 - [ITPK1_HUMAN]	0.932374346350222	1.03680924601091	1.0225369214747	0.996782763153066	0.90471453926056	0.890045267851391	-0.100149478175531	0.226423142572107
Q16666	IF16	Gamma-interferon-inducible protein 16 OS=Homo sapiens GN=IFI16 PE=1 SV=3 - [IF16_HUMAN]	1.15929303765319	0.926657798562313	0.931712652425491	1.04531309667696	1.12900236012341	1.17371001396563	0.156249596012773	0.280140138441295
P55957	BID	BH3-interacting domain death agonist OS=Homo sapiens GN=BID PE=1 SV=1 - [BID_HUMAN]	0.999982768339265	1.00899914264008	0.989025039883595	1.32733410498172	1.07417771053692	1.11297478523076	0.223068705793775	0.140875543950697
O75935	DCTN3	Dynactin subunit 3 OS=Homo sapiens GN=DCTN3 PE=1 SV=1 - [DCTN3_HUMAN]	1.05813695946176	0.983771345642269	0.96056756566884	1.11933666007465	1.09239808439397	1.150748849829	0.164278464361698	0.0402149354053508
O43491	E41L2	Band 4.1-like protein 2 OS=Homo sapiens GN=EPB41L2 PE=1 SV=1 - [E41L2_HUMAN]	0.977544213440879	1.00994228846606	1.0404549168475	0.973906893045906	0.950446326417935	0.906933714671565	-0.0970397766827249	0.0727831065679152
P36507	MP2K2	Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens GN=MAP2K2 PE=1 SV=1 - [MP2K2_HUMAN]	0.997854249539663	1.0064169591841	0.995863158062826	1.08042731211807	1.12766503096548	0.976744207130856	0.0836149098774344	0.306387367975036
O14880	MGST3	Microsomal glutathione S-transferase 3 OS=Homo sapiens GN=MGST3 PE=1 SV=1 - [MGST3_HUMAN]	0.793757768791874	1.07767927256535	1.12430404389403	0.826681485266063	0.837872148560972	0.980079740108814	-0.167518095228851	0.414611512022811
O95297	MPZL1	Myelin protein zero-like protein 1 OS=Homo sapiens GN=MPZL1 PE=1 SV=1 - [MPZL1_HUMAN]	1.00689411487777	1.01164474642931	0.972680951361956	0.96597870639045	0.936942759922369	0.993299792471259	-0.0467520258821246	0.202632262287014
